time,key,latency
2023-02-15T07:58:48Z,singlestore.insert,567
2023-02-15T07:58:49Z,singlestore.insert,664
2023-02-15T07:58:50Z,singlestore.insert,572
2023-02-15T07:58:51Z,singlestore.insert,513
2023-02-15T07:58:52Z,singlestore.insert,683
2023-02-15T07:58:53Z,singlestore.insert,489
2023-02-15T07:58:54Z,singlestore.insert,769
2023-02-15T07:58:55Z,singlestore.insert,857
2023-02-15T07:58:56Z,singlestore.insert,754
2023-02-15T07:58:57Z,singlestore.insert,661
2023-02-15T07:58:58Z,singlestore.insert,569
2023-02-15T07:58:59Z,singlestore.insert,667
2023-02-15T07:59:00Z,singlestore.insert,774
2023-02-15T07:59:01Z,singlestore.insert,654
2023-02-15T07:59:02Z,singlestore.insert,766
2023-02-15T07:59:03Z,singlestore.insert,664
2023-02-15T07:59:04Z,singlestore.insert,679
2023-02-15T07:59:05Z,singlestore.insert,657
2023-02-15T07:59:06Z,singlestore.insert,674
2023-02-15T07:59:07Z,singlestore.insert,865
2023-02-15T07:59:08Z,singlestore.insert,968
2023-02-15T07:59:09Z,singlestore.insert,866
2023-02-15T07:59:10Z,singlestore.insert,1180
2023-02-15T07:59:11Z,singlestore.insert,975
2023-02-15T07:59:12Z,singlestore.insert,1072
2023-02-15T07:59:13Z,singlestore.insert,1282
2023-02-15T07:59:14Z,singlestore.insert,1073
2023-02-15T07:59:15Z,singlestore.insert,971
2023-02-15T07:59:16Z,singlestore.insert,969
2023-02-15T07:59:17Z,singlestore.insert,1075
2023-02-15T07:59:18Z,singlestore.insert,1172
2023-02-15T07:59:19Z,singlestore.insert,967
2023-02-15T07:59:20Z,singlestore.insert,1164
2023-02-15T07:59:21Z,singlestore.insert,870
2023-02-15T07:59:22Z,singlestore.insert,1184
2023-02-15T07:59:23Z,singlestore.insert,1272
2023-02-15T07:59:24Z,singlestore.insert,1266
2023-02-15T07:59:25Z,singlestore.insert,1068
2023-02-15T07:59:26Z,singlestore.insert,1181
2023-02-15T07:59:27Z,singlestore.insert,1065
2023-02-15T07:59:28Z,singlestore.insert,970
2023-02-15T07:59:29Z,singlestore.insert,968
2023-02-15T07:59:30Z,singlestore.insert,1067
2023-02-15T07:59:31Z,singlestore.insert,968
2023-02-15T07:59:32Z,singlestore.insert,965
2023-02-15T07:59:33Z,singlestore.insert,1074
2023-02-15T07:59:34Z,singlestore.insert,873
2023-02-15T07:59:35Z,singlestore.insert,1167
2023-02-15T07:59:36Z,singlestore.insert,1069
2023-02-15T07:59:37Z,singlestore.insert,1073
2023-02-15T07:59:38Z,singlestore.insert,1172
2023-02-15T07:59:39Z,singlestore.insert,1175
2023-02-15T07:59:40Z,singlestore.insert,975
2023-02-15T07:59:41Z,singlestore.insert,1070
2023-02-15T07:59:42Z,singlestore.insert,1070
2023-02-15T07:59:43Z,singlestore.insert,1065
2023-02-15T07:59:44Z,singlestore.insert,965
2023-02-15T07:59:45Z,singlestore.insert,1270
2023-02-15T07:59:46Z,singlestore.insert,1185
2023-02-15T07:59:47Z,singlestore.insert,1370
2023-02-15T07:59:48Z,singlestore.insert,1274
2023-02-15T07:59:49Z,singlestore.insert,1353
2023-02-15T07:59:50Z,singlestore.insert,1089
