time,key,latency
2023-02-13T12:49:38Z,influx.insert,822
2023-02-13T12:49:39Z,influx.insert,790
2023-02-13T12:49:40Z,influx.insert,709
2023-02-13T12:49:41Z,influx.insert,801
2023-02-13T12:49:42Z,influx.insert,948
2023-02-13T12:49:43Z,influx.insert,675
2023-02-13T12:49:44Z,influx.insert,833
2023-02-13T12:49:45Z,influx.insert,751
2023-02-13T12:49:46Z,influx.insert,819
2023-02-13T12:49:47Z,influx.insert,677
2023-02-13T12:49:48Z,influx.insert,757
2023-02-13T12:49:49Z,influx.insert,790
2023-02-13T12:49:50Z,influx.insert,814
2023-02-13T12:49:51Z,influx.insert,781
2023-02-13T12:49:52Z,influx.insert,853
2023-02-13T12:49:53Z,influx.insert,743
2023-02-13T12:49:54Z,influx.insert,760
2023-02-13T12:49:55Z,influx.insert,800
2023-02-13T12:49:56Z,influx.insert,1056
2023-02-13T12:49:57Z,influx.insert,771
2023-02-13T12:49:58Z,influx.insert,767
2023-02-13T12:49:59Z,influx.insert,707
2023-02-13T12:50:00Z,influx.insert,866
2023-02-13T12:50:01Z,influx.insert,694
2023-02-13T12:50:02Z,influx.insert,775
2023-02-13T12:50:03Z,influx.insert,768
2023-02-13T12:50:04Z,influx.insert,812
2023-02-13T12:50:05Z,influx.insert,798
2023-02-13T12:50:06Z,influx.insert,691
2023-02-13T12:50:07Z,influx.insert,918
2023-02-13T12:50:08Z,influx.insert,683
2023-02-13T12:50:09Z,influx.insert,792
2023-02-13T12:50:10Z,influx.insert,1006
2023-02-13T12:50:11Z,influx.insert,743
2023-02-13T12:50:12Z,influx.insert,759
2023-02-13T12:50:13Z,influx.insert,770
2023-02-13T12:50:14Z,influx.insert,784
2023-02-13T12:50:15Z,influx.insert,768
2023-02-13T12:50:16Z,influx.insert,774
2023-02-13T12:50:17Z,influx.insert,681
2023-02-13T12:50:18Z,influx.insert,824
2023-02-13T12:50:19Z,influx.insert,679
2023-02-13T12:50:20Z,influx.insert,778
2023-02-13T12:50:21Z,influx.insert,805
2023-02-13T12:50:22Z,influx.insert,842
2023-02-13T12:50:23Z,influx.insert,730
2023-02-13T12:50:24Z,influx.insert,1330
2023-02-13T12:50:25Z,influx.insert,685
2023-02-13T12:50:26Z,influx.insert,810
2023-02-13T12:50:27Z,influx.insert,768
2023-02-13T12:50:28Z,influx.insert,850
2023-02-13T12:50:29Z,influx.insert,775
2023-02-13T12:50:30Z,influx.insert,792
2023-02-13T12:50:31Z,influx.insert,796
2023-02-13T12:50:32Z,influx.insert,742
2023-02-13T12:50:33Z,influx.insert,696
2023-02-13T12:50:34Z,influx.insert,801
2023-02-13T12:50:35Z,influx.insert,821
2023-02-13T12:50:36Z,influx.insert,681
2023-02-13T12:50:37Z,influx.insert,782
2023-02-13T12:50:38Z,influx.insert,1026
2023-02-13T12:50:39Z,influx.insert,685
2023-02-13T12:50:40Z,influx.insert,791
2023-02-13T12:50:41Z,influx.insert,797
2023-02-13T12:50:42Z,influx.insert,774
2023-02-13T12:50:43Z,influx.insert,805
2023-02-13T12:50:44Z,influx.insert,634
2023-02-13T12:50:45Z,influx.insert,738
2023-02-13T12:50:46Z,influx.insert,843
2023-02-13T12:50:47Z,influx.insert,693
2023-02-13T12:50:48Z,influx.insert,756
2023-02-13T12:50:49Z,influx.insert,777
2023-02-13T12:50:50Z,influx.insert,807
2023-02-13T12:50:51Z,influx.insert,782
2023-02-13T12:50:52Z,influx.insert,986
2023-02-13T12:50:53Z,influx.insert,824
2023-02-13T12:50:54Z,influx.insert,698
2023-02-13T12:50:55Z,influx.insert,682
2023-02-13T12:50:56Z,influx.insert,879
2023-02-13T12:50:57Z,influx.insert,655
2023-02-13T12:50:58Z,influx.insert,787
2023-02-13T12:50:59Z,influx.insert,752
2023-02-13T12:51:00Z,influx.insert,785
2023-02-13T12:51:01Z,influx.insert,807
2023-02-13T12:51:02Z,influx.insert,778
2023-02-13T12:51:03Z,influx.insert,695
2023-02-13T12:51:04Z,influx.insert,752
2023-02-13T12:51:05Z,influx.insert,788
2023-02-13T12:51:06Z,influx.insert,1120
2023-02-13T12:51:07Z,influx.insert,866
2023-02-13T12:51:08Z,influx.insert,1081
2023-02-13T12:51:09Z,influx.insert,954
2023-02-13T12:51:10Z,influx.insert,753
2023-02-13T12:51:11Z,influx.insert,820
2023-02-13T12:51:12Z,influx.insert,720
2023-02-13T12:51:13Z,influx.insert,693
2023-02-13T12:51:14Z,influx.insert,813
2023-02-13T12:51:15Z,influx.insert,686
2023-02-13T12:51:16Z,influx.insert,810
2023-02-13T12:51:17Z,influx.insert,751
2023-02-13T12:51:18Z,influx.insert,794
2023-02-13T12:51:19Z,influx.insert,816
2023-02-13T12:51:20Z,influx.insert,1053
2023-02-13T12:51:21Z,influx.insert,681
2023-02-13T12:51:22Z,influx.insert,801
2023-02-13T12:51:23Z,influx.insert,715
2023-02-13T12:51:24Z,influx.insert,839
2023-02-13T12:51:25Z,influx.insert,696
2023-02-13T12:51:26Z,influx.insert,792
2023-02-13T12:51:27Z,influx.insert,772
2023-02-13T12:51:28Z,influx.insert,795
2023-02-13T12:51:29Z,influx.insert,812
2023-02-13T12:51:30Z,influx.insert,791
2023-02-13T12:51:31Z,influx.insert,691
2023-02-13T12:51:32Z,influx.insert,747
2023-02-13T12:51:33Z,influx.insert,789
2023-02-13T12:51:34Z,influx.insert,1055
2023-02-13T12:51:35Z,influx.insert,724
2023-02-13T12:51:36Z,influx.insert,752
2023-02-13T12:51:37Z,influx.insert,808
2023-02-13T12:51:38Z,influx.insert,773
2023-02-13T12:51:39Z,influx.insert,691
2023-02-13T12:51:40Z,influx.insert,799
2023-02-13T12:51:41Z,influx.insert,781
2023-02-13T12:51:42Z,influx.insert,779
2023-02-13T12:51:43Z,influx.insert,828
2023-02-13T12:51:44Z,influx.insert,804
2023-02-13T12:51:45Z,influx.insert,688
2023-02-13T12:51:46Z,influx.insert,823
2023-02-13T12:51:47Z,influx.insert,826
2023-02-13T12:51:48Z,influx.insert,911
2023-02-13T12:51:49Z,influx.insert,761
2023-02-13T12:51:50Z,influx.insert,805
2023-02-13T12:51:51Z,influx.insert,811
2023-02-13T12:51:52Z,influx.insert,773
2023-02-13T12:51:53Z,influx.insert,747
2023-02-13T12:51:54Z,influx.insert,778
2023-02-13T12:51:55Z,influx.insert,769
2023-02-13T12:51:56Z,influx.insert,796
2023-02-13T12:51:57Z,influx.insert,791
2023-02-13T12:51:58Z,influx.insert,821
2023-02-13T12:51:59Z,influx.insert,709
2023-02-13T12:52:00Z,influx.insert,789
2023-02-13T12:52:01Z,influx.insert,804
2023-02-13T12:52:02Z,influx.insert,1028
2023-02-13T12:52:03Z,influx.insert,711
2023-02-13T12:52:04Z,influx.insert,740
2023-02-13T12:52:05Z,influx.insert,745
2023-02-13T12:52:06Z,influx.insert,711
2023-02-13T12:52:07Z,influx.insert,784
2023-02-13T12:52:08Z,influx.insert,710
2023-02-13T12:52:09Z,influx.insert,719
2023-02-13T12:52:10Z,influx.insert,879
2023-02-13T12:52:11Z,influx.insert,684
2023-02-13T12:52:12Z,influx.insert,816
2023-02-13T12:52:13Z,influx.insert,765
2023-02-13T12:52:14Z,influx.insert,690
2023-02-13T12:52:15Z,influx.insert,730
2023-02-13T12:52:16Z,influx.insert,1049
2023-02-13T12:52:17Z,influx.insert,688
2023-02-13T12:52:18Z,influx.insert,718
2023-02-13T12:52:19Z,influx.insert,797
