time,key,latency
2023-02-14T13:14:56Z,timescale.insert,355
2023-02-14T13:14:57Z,timescale.insert,268
2023-02-14T13:14:58Z,timescale.insert,266
2023-02-14T13:14:59Z,timescale.insert,267
2023-02-14T13:15:00Z,timescale.insert,289
2023-02-14T13:15:01Z,timescale.insert,269
2023-02-14T13:15:02Z,timescale.insert,262
2023-02-14T13:15:03Z,timescale.insert,283
2023-02-14T13:15:04Z,timescale.insert,285
2023-02-14T13:15:05Z,timescale.insert,285
2023-02-14T13:15:06Z,timescale.insert,261
2023-02-14T13:15:07Z,timescale.insert,303
2023-02-14T13:15:08Z,timescale.insert,293
2023-02-14T13:15:09Z,timescale.insert,280
2023-02-14T13:15:10Z,timescale.insert,274
2023-02-14T13:15:11Z,timescale.insert,307
2023-02-14T13:15:12Z,timescale.insert,290
2023-02-14T13:15:13Z,timescale.insert,321
2023-02-14T13:15:14Z,timescale.insert,293
2023-02-14T13:15:15Z,timescale.insert,277
2023-02-14T13:15:16Z,timescale.insert,268
2023-02-14T13:15:17Z,timescale.insert,255
2023-02-14T13:15:18Z,timescale.insert,257
2023-02-14T13:15:19Z,timescale.insert,267
2023-02-14T13:15:20Z,timescale.insert,282
2023-02-14T13:15:21Z,timescale.insert,276
2023-02-14T13:15:22Z,timescale.insert,267
2023-02-14T13:15:23Z,timescale.insert,279
2023-02-14T13:15:24Z,timescale.insert,278
2023-02-14T13:15:25Z,timescale.insert,289
2023-02-14T13:15:26Z,timescale.insert,272
2023-02-14T13:15:27Z,timescale.insert,271
2023-02-14T13:15:28Z,timescale.insert,278
2023-02-14T13:15:29Z,timescale.insert,291
2023-02-14T13:15:30Z,timescale.insert,275
2023-02-14T13:15:31Z,timescale.insert,287
2023-02-14T13:15:32Z,timescale.insert,273
2023-02-14T13:15:33Z,timescale.insert,270
2023-02-14T13:15:34Z,timescale.insert,260
2023-02-14T13:15:35Z,timescale.insert,283
2023-02-14T13:15:36Z,timescale.insert,274
2023-02-14T13:15:37Z,timescale.insert,262
2023-02-14T13:15:38Z,timescale.insert,269
2023-02-14T13:15:39Z,timescale.insert,291
2023-02-14T13:15:40Z,timescale.insert,275
2023-02-14T13:15:41Z,timescale.insert,267
2023-02-14T13:15:42Z,timescale.insert,282
2023-02-14T13:15:43Z,timescale.insert,257
2023-02-14T13:15:44Z,timescale.insert,270
2023-02-14T13:15:45Z,timescale.insert,285
2023-02-14T13:15:46Z,timescale.insert,273
2023-02-14T13:15:47Z,timescale.insert,289
2023-02-14T13:15:48Z,timescale.insert,275
2023-02-14T13:15:49Z,timescale.insert,280
2023-02-14T13:15:50Z,timescale.insert,276
2023-02-14T13:15:51Z,timescale.insert,299
2023-02-14T13:15:52Z,timescale.insert,279
2023-02-14T13:15:53Z,timescale.insert,291
2023-02-14T13:15:54Z,timescale.insert,272
2023-02-14T13:15:55Z,timescale.insert,280
2023-02-14T13:15:56Z,timescale.insert,274
2023-02-14T13:15:57Z,timescale.insert,305
2023-02-14T13:15:58Z,timescale.insert,303
2023-02-14T13:15:59Z,timescale.insert,282
2023-02-14T13:16:00Z,timescale.insert,298
2023-02-14T13:16:01Z,timescale.insert,343
2023-02-14T13:16:02Z,timescale.insert,275
2023-02-14T13:16:03Z,timescale.insert,294
2023-02-14T13:16:04Z,timescale.insert,275
2023-02-14T13:16:05Z,timescale.insert,267
2023-02-14T13:16:06Z,timescale.insert,273
2023-02-14T13:16:07Z,timescale.insert,294
2023-02-14T13:16:08Z,timescale.insert,284
2023-02-14T13:16:09Z,timescale.insert,300
2023-02-14T13:16:10Z,timescale.insert,288
2023-02-14T13:16:11Z,timescale.insert,299
2023-02-14T13:16:12Z,timescale.insert,299
2023-02-14T13:16:13Z,timescale.insert,279
2023-02-14T13:16:14Z,timescale.insert,308
2023-02-14T13:16:15Z,timescale.insert,283
2023-02-14T13:16:16Z,timescale.insert,280
2023-02-14T13:16:17Z,timescale.insert,288
2023-02-14T13:16:18Z,timescale.insert,293
2023-02-14T13:16:19Z,timescale.insert,290
2023-02-14T13:16:20Z,timescale.insert,298
2023-02-14T13:16:21Z,timescale.insert,290
2023-02-14T13:16:22Z,timescale.insert,287
2023-02-14T13:16:23Z,timescale.insert,284
2023-02-14T13:16:24Z,timescale.insert,278
2023-02-14T13:16:25Z,timescale.insert,270
2023-02-14T13:16:26Z,timescale.insert,275
2023-02-14T13:16:27Z,timescale.insert,300
2023-02-14T13:16:28Z,timescale.insert,301
2023-02-14T13:16:29Z,timescale.insert,290
2023-02-14T13:16:30Z,timescale.insert,300
2023-02-14T13:16:31Z,timescale.insert,317
2023-02-14T13:16:32Z,timescale.insert,314
2023-02-14T13:16:33Z,timescale.insert,296
2023-02-14T13:16:34Z,timescale.insert,280
2023-02-14T13:16:35Z,timescale.insert,300
2023-02-14T13:16:36Z,timescale.insert,287
2023-02-14T13:16:37Z,timescale.insert,278
2023-02-14T13:16:38Z,timescale.insert,274
2023-02-14T13:16:39Z,timescale.insert,305
2023-02-14T13:16:40Z,timescale.insert,287
2023-02-14T13:16:41Z,timescale.insert,291
2023-02-14T13:16:42Z,timescale.insert,264
2023-02-14T13:16:43Z,timescale.insert,290
2023-02-14T13:16:44Z,timescale.insert,372
2023-02-14T13:16:45Z,timescale.insert,450
2023-02-14T13:16:46Z,timescale.insert,434
2023-02-14T13:16:47Z,timescale.insert,415
2023-02-14T13:16:48Z,timescale.insert,295
2023-02-14T13:16:49Z,timescale.insert,287
2023-02-14T13:16:50Z,timescale.insert,304
2023-02-14T13:16:51Z,timescale.insert,277
2023-02-14T13:16:52Z,timescale.insert,300
2023-02-14T13:16:53Z,timescale.insert,286
2023-02-14T13:16:54Z,timescale.insert,266
2023-02-14T13:16:55Z,timescale.insert,292
2023-02-14T13:16:56Z,timescale.insert,264
2023-02-14T13:16:57Z,timescale.insert,282
2023-02-14T13:16:58Z,timescale.insert,286
2023-02-14T13:16:59Z,timescale.insert,273
2023-02-14T13:17:00Z,timescale.insert,281
2023-02-14T13:17:01Z,timescale.insert,285
2023-02-14T13:17:02Z,timescale.insert,302
2023-02-14T13:17:03Z,timescale.insert,286
2023-02-14T13:17:04Z,timescale.insert,294
2023-02-14T13:17:05Z,timescale.insert,263
2023-02-14T13:17:06Z,timescale.insert,276
2023-02-14T13:17:07Z,timescale.insert,274
2023-02-14T13:17:08Z,timescale.insert,320
2023-02-14T13:17:09Z,timescale.insert,289
2023-02-14T13:17:10Z,timescale.insert,291
2023-02-14T13:17:11Z,timescale.insert,305
2023-02-14T13:17:12Z,timescale.insert,281
2023-02-14T13:17:13Z,timescale.insert,580
2023-02-14T13:17:14Z,timescale.insert,271
2023-02-14T13:17:15Z,timescale.insert,315
2023-02-14T13:17:16Z,timescale.insert,293
2023-02-14T13:17:17Z,timescale.insert,312
2023-02-14T13:17:18Z,timescale.insert,301
2023-02-14T13:17:19Z,timescale.insert,286
2023-02-14T13:17:20Z,timescale.insert,299
2023-02-14T13:17:21Z,timescale.insert,269
2023-02-14T13:17:22Z,timescale.insert,275
2023-02-14T13:17:23Z,timescale.insert,271
2023-02-14T13:17:24Z,timescale.insert,279
2023-02-14T13:17:25Z,timescale.insert,318
2023-02-14T13:17:26Z,timescale.insert,290
