time,key,latency
2023-02-15T08:10:13Z,singlestore.insert,964
2023-02-15T08:10:14Z,singlestore.insert,852
2023-02-15T08:10:15Z,singlestore.insert,581
2023-02-15T08:10:16Z,singlestore.insert,586
2023-02-15T08:10:17Z,singlestore.insert,750
2023-02-15T08:10:18Z,singlestore.insert,487
2023-02-15T08:10:19Z,singlestore.insert,494
2023-02-15T08:10:20Z,singlestore.insert,596
2023-02-15T08:10:21Z,singlestore.insert,488
2023-02-15T08:10:22Z,singlestore.insert,567
2023-02-15T08:10:23Z,singlestore.insert,478
2023-02-15T08:10:24Z,singlestore.insert,489
2023-02-15T08:10:25Z,singlestore.insert,570
2023-02-15T08:10:26Z,singlestore.insert,584
2023-02-15T08:10:27Z,singlestore.insert,564
2023-02-15T08:10:28Z,singlestore.insert,575
2023-02-15T08:10:29Z,singlestore.insert,698
2023-02-15T08:10:30Z,singlestore.insert,542
2023-02-15T08:10:31Z,singlestore.insert,599
2023-02-15T08:10:32Z,singlestore.insert,487
2023-02-15T08:10:33Z,singlestore.insert,583
2023-02-15T08:10:34Z,singlestore.insert,490
2023-02-15T08:10:35Z,singlestore.insert,558
2023-02-15T08:10:36Z,singlestore.insert,507
2023-02-15T08:10:37Z,singlestore.insert,585
2023-02-15T08:10:38Z,singlestore.insert,558
2023-02-15T08:10:39Z,singlestore.insert,562
2023-02-15T08:10:40Z,singlestore.insert,507
2023-02-15T08:10:41Z,singlestore.insert,568
2023-02-15T08:10:42Z,singlestore.insert,565
2023-02-15T08:10:43Z,singlestore.insert,499
2023-02-15T08:10:44Z,singlestore.insert,498
2023-02-15T08:10:45Z,singlestore.insert,583
2023-02-15T08:10:46Z,singlestore.insert,670
2023-02-15T08:10:47Z,singlestore.insert,566
2023-02-15T08:10:48Z,singlestore.insert,513
2023-02-15T08:10:49Z,singlestore.insert,483
2023-02-15T08:10:50Z,singlestore.insert,558
2023-02-15T08:10:51Z,singlestore.insert,588
2023-02-15T08:10:52Z,singlestore.insert,554
2023-02-15T08:10:53Z,singlestore.insert,600
2023-02-15T08:10:54Z,singlestore.insert,494
2023-02-15T08:10:55Z,singlestore.insert,496
2023-02-15T08:10:56Z,singlestore.insert,489
2023-02-15T08:10:57Z,singlestore.insert,481
2023-02-15T08:10:58Z,singlestore.insert,484
2023-02-15T08:10:59Z,singlestore.insert,582
2023-02-15T08:11:00Z,singlestore.insert,585
2023-02-15T08:11:01Z,singlestore.insert,502
2023-02-15T08:11:02Z,singlestore.insert,508
2023-02-15T08:11:03Z,singlestore.insert,510
2023-02-15T08:11:04Z,singlestore.insert,576
2023-02-15T08:11:05Z,singlestore.insert,465
