time,key,latency
2023-02-15T12:15:35Z,singlestore.insert,460
2023-02-15T12:15:36Z,singlestore.insert,324
2023-02-15T12:15:37Z,singlestore.insert,371
2023-02-15T12:15:38Z,singlestore.insert,364
2023-02-15T12:15:39Z,singlestore.insert,367
2023-02-15T12:15:40Z,singlestore.insert,424
2023-02-15T12:15:41Z,singlestore.insert,397
2023-02-15T12:15:42Z,singlestore.insert,384
2023-02-15T12:15:43Z,singlestore.insert,384
2023-02-15T12:15:44Z,singlestore.insert,380
2023-02-15T12:15:45Z,singlestore.insert,378
2023-02-15T12:15:46Z,singlestore.insert,391
2023-02-15T12:15:47Z,singlestore.insert,381
2023-02-15T12:15:48Z,singlestore.insert,405
2023-02-15T12:15:49Z,singlestore.insert,370
2023-02-15T12:15:50Z,singlestore.insert,376
2023-02-15T12:15:51Z,singlestore.insert,413
2023-02-15T12:15:52Z,singlestore.insert,417
2023-02-15T12:15:53Z,singlestore.insert,396
2023-02-15T12:15:54Z,singlestore.insert,347
2023-02-15T12:15:55Z,singlestore.insert,427
2023-02-15T12:15:56Z,singlestore.insert,386
2023-02-15T12:15:57Z,singlestore.insert,382
2023-02-15T12:15:58Z,singlestore.insert,407
2023-02-15T12:15:59Z,singlestore.insert,357
2023-02-15T12:16:00Z,singlestore.insert,392
2023-02-15T12:16:01Z,singlestore.insert,344
2023-02-15T12:16:02Z,singlestore.insert,387
2023-02-15T12:16:03Z,singlestore.insert,384
2023-02-15T12:16:04Z,singlestore.insert,368
2023-02-15T12:16:05Z,singlestore.insert,379
2023-02-15T12:16:06Z,singlestore.insert,364
2023-02-15T12:16:07Z,singlestore.insert,401
2023-02-15T12:16:08Z,singlestore.insert,344
2023-02-15T12:16:09Z,singlestore.insert,334
2023-02-15T12:16:10Z,singlestore.insert,367
2023-02-15T12:16:11Z,singlestore.insert,435
2023-02-15T12:16:12Z,singlestore.insert,368
2023-02-15T12:16:13Z,singlestore.insert,416
2023-02-15T12:16:14Z,singlestore.insert,420
2023-02-15T12:16:15Z,singlestore.insert,407
2023-02-15T12:16:16Z,singlestore.insert,390
2023-02-15T12:16:17Z,singlestore.insert,358
2023-02-15T12:16:18Z,singlestore.insert,381
2023-02-15T12:16:19Z,singlestore.insert,394
2023-02-15T12:16:20Z,singlestore.insert,365
2023-02-15T12:16:21Z,singlestore.insert,396
2023-02-15T12:16:22Z,singlestore.insert,368
2023-02-15T12:16:23Z,singlestore.insert,371
2023-02-15T12:16:24Z,singlestore.insert,360
2023-02-15T12:16:25Z,singlestore.insert,395
2023-02-15T12:16:26Z,singlestore.insert,354
2023-02-15T12:16:27Z,singlestore.insert,381
2023-02-15T12:16:28Z,singlestore.insert,366
2023-02-15T12:16:29Z,singlestore.insert,349
2023-02-15T12:16:30Z,singlestore.insert,401
2023-02-15T12:16:31Z,singlestore.insert,345
