time,key,latency
2023-02-14T14:17:27Z,timescale.insert,334
2023-02-14T14:17:28Z,timescale.insert,258
2023-02-14T14:17:29Z,timescale.insert,275
2023-02-14T14:17:30Z,timescale.insert,281
2023-02-14T14:17:31Z,timescale.insert,324
2023-02-14T14:17:32Z,timescale.insert,274
2023-02-14T14:17:33Z,timescale.insert,265
2023-02-14T14:17:34Z,timescale.insert,273
2023-02-14T14:17:35Z,timescale.insert,285
2023-02-14T14:17:36Z,timescale.insert,280
2023-02-14T14:17:37Z,timescale.insert,257
2023-02-14T14:17:38Z,timescale.insert,274
2023-02-14T14:17:39Z,timescale.insert,284
2023-02-14T14:17:40Z,timescale.insert,272
2023-02-14T14:17:41Z,timescale.insert,274
2023-02-14T14:17:42Z,timescale.insert,274
2023-02-14T14:17:43Z,timescale.insert,278
2023-02-14T14:17:44Z,timescale.insert,291
2023-02-14T14:17:45Z,timescale.insert,299
2023-02-14T14:17:46Z,timescale.insert,295
2023-02-14T14:17:47Z,timescale.insert,282
2023-02-14T14:17:48Z,timescale.insert,273
2023-02-14T14:17:49Z,timescale.insert,277
2023-02-14T14:17:50Z,timescale.insert,279
2023-02-14T14:17:51Z,timescale.insert,283
2023-02-14T14:17:52Z,timescale.insert,325
2023-02-14T14:17:53Z,timescale.insert,280
2023-02-14T14:17:54Z,timescale.insert,268
2023-02-14T14:17:55Z,timescale.insert,261
2023-02-14T14:17:56Z,timescale.insert,271
2023-02-14T14:17:57Z,timescale.insert,288
2023-02-14T14:17:58Z,timescale.insert,280
2023-02-14T14:17:59Z,timescale.insert,275
2023-02-14T14:18:00Z,timescale.insert,294
2023-02-14T14:18:01Z,timescale.insert,273
2023-02-14T14:18:02Z,timescale.insert,259
2023-02-14T14:18:03Z,timescale.insert,282
2023-02-14T14:18:04Z,timescale.insert,299
2023-02-14T14:18:05Z,timescale.insert,281
2023-02-14T14:18:06Z,timescale.insert,295
2023-02-14T14:18:07Z,timescale.insert,278
2023-02-14T14:18:08Z,timescale.insert,274
2023-02-14T14:18:09Z,timescale.insert,267
2023-02-14T14:18:10Z,timescale.insert,262
2023-02-14T14:18:11Z,timescale.insert,281
2023-02-14T14:18:12Z,timescale.insert,279
2023-02-14T14:18:13Z,timescale.insert,287
2023-02-14T14:18:14Z,timescale.insert,292
2023-02-14T14:18:15Z,timescale.insert,277
2023-02-14T14:18:16Z,timescale.insert,281
2023-02-14T14:18:17Z,timescale.insert,287
2023-02-14T14:18:18Z,timescale.insert,255
2023-02-14T14:18:19Z,timescale.insert,276
2023-02-14T14:18:20Z,timescale.insert,299
2023-02-14T14:18:21Z,timescale.insert,282
2023-02-14T14:18:22Z,timescale.insert,270
2023-02-14T14:18:23Z,timescale.insert,268
2023-02-14T14:18:24Z,timescale.insert,275
2023-02-14T14:18:25Z,timescale.insert,273
2023-02-14T14:18:26Z,timescale.insert,276
2023-02-14T14:18:27Z,timescale.insert,293
2023-02-14T14:18:28Z,timescale.insert,281
2023-02-14T14:18:29Z,timescale.insert,303
2023-02-14T14:18:30Z,timescale.insert,309
2023-02-14T14:18:31Z,timescale.insert,297
2023-02-14T14:18:32Z,timescale.insert,295
2023-02-14T14:18:33Z,timescale.insert,283
2023-02-14T14:18:34Z,timescale.insert,289
2023-02-14T14:18:35Z,timescale.insert,297
2023-02-14T14:18:36Z,timescale.insert,273
2023-02-14T14:18:37Z,timescale.insert,283
2023-02-14T14:18:38Z,timescale.insert,274
2023-02-14T14:18:39Z,timescale.insert,283
2023-02-14T14:18:40Z,timescale.insert,296
2023-02-14T14:18:41Z,timescale.insert,294
2023-02-14T14:18:42Z,timescale.insert,337
2023-02-14T14:18:43Z,timescale.insert,288
2023-02-14T14:18:44Z,timescale.insert,281
