time,key,latency
2023-02-21T03:38:34Z,mongodb.insert,1545
2023-02-21T03:38:35Z,mongodb.insert,1442
2023-02-21T03:38:36Z,mongodb.insert,1285
2023-02-21T03:38:37Z,mongodb.insert,1509
2023-02-21T03:38:38Z,mongodb.insert,1432
2023-02-21T03:38:39Z,mongodb.insert,1293
2023-02-21T03:38:40Z,mongodb.insert,1498
2023-02-21T03:38:41Z,mongodb.insert,1614
2023-02-21T03:38:42Z,mongodb.insert,1720
2023-02-21T03:38:43Z,mongodb.insert,1394
2023-02-21T03:38:44Z,mongodb.insert,1424
2023-02-21T03:38:45Z,mongodb.insert,1337
2023-02-21T03:38:46Z,mongodb.insert,1301
2023-02-21T03:38:47Z,mongodb.insert,1233
2023-02-21T03:38:48Z,mongodb.insert,1367
2023-02-21T03:38:49Z,mongodb.insert,1531
2023-02-21T03:38:50Z,mongodb.insert,1407
2023-02-21T03:38:51Z,mongodb.insert,1391
2023-02-21T03:38:52Z,mongodb.insert,1457
2023-02-21T03:38:53Z,mongodb.insert,1376
2023-02-21T03:38:54Z,mongodb.insert,1348
2023-02-21T03:38:55Z,mongodb.insert,1224
2023-02-21T03:38:56Z,mongodb.insert,1212
2023-02-21T03:38:57Z,mongodb.insert,1290
2023-02-21T03:38:58Z,mongodb.insert,1348
2023-02-21T03:38:59Z,mongodb.insert,1322
2023-02-21T03:39:00Z,mongodb.insert,1381
2023-02-21T03:39:01Z,mongodb.insert,1383
2023-02-21T03:39:02Z,mongodb.insert,1444
2023-02-21T03:39:03Z,mongodb.insert,1518
2023-02-21T03:39:04Z,mongodb.insert,1394
2023-02-21T03:39:05Z,mongodb.insert,1495
2023-02-21T03:39:06Z,mongodb.insert,1366
2023-02-21T03:39:07Z,mongodb.insert,1449
2023-02-21T03:39:08Z,mongodb.insert,1346
2023-02-21T03:39:09Z,mongodb.insert,1290
2023-02-21T03:39:10Z,mongodb.insert,1219
2023-02-21T03:39:11Z,mongodb.insert,1275
2023-02-21T03:39:12Z,mongodb.insert,1232
2023-02-21T03:39:13Z,mongodb.insert,1383
2023-02-21T03:39:14Z,mongodb.insert,1447
2023-02-21T03:39:15Z,mongodb.insert,1363
2023-02-21T03:39:16Z,mongodb.insert,1547
2023-02-21T03:39:17Z,mongodb.insert,1463
2023-02-21T03:39:18Z,mongodb.insert,1531
2023-02-21T03:39:19Z,mongodb.insert,1471
2023-02-21T03:39:20Z,mongodb.insert,1310
2023-02-21T03:39:21Z,mongodb.insert,1427
2023-02-21T03:39:22Z,mongodb.insert,1920
2023-02-21T03:39:23Z,mongodb.insert,1341
2023-02-21T03:39:24Z,mongodb.insert,1301
2023-02-21T03:39:25Z,mongodb.insert,1345
2023-02-21T03:39:26Z,mongodb.insert,1260
2023-02-21T03:39:27Z,mongodb.insert,1269
2023-02-21T03:39:28Z,mongodb.insert,1391
2023-02-21T03:39:29Z,mongodb.insert,1523
2023-02-21T03:39:30Z,mongodb.insert,1279
2023-02-21T03:39:31Z,mongodb.insert,1719
2023-02-21T03:39:32Z,mongodb.insert,1405
2023-02-21T03:39:33Z,mongodb.insert,1402
2023-02-21T03:39:34Z,mongodb.insert,1499
2023-02-21T03:39:35Z,mongodb.insert,1573
2023-02-21T03:39:36Z,mongodb.insert,1330
2023-02-21T03:39:37Z,mongodb.insert,1693
2023-02-21T03:39:38Z,mongodb.insert,1334
2023-02-21T03:39:39Z,mongodb.insert,1365
2023-02-21T03:39:40Z,mongodb.insert,1361
2023-02-21T03:39:41Z,mongodb.insert,1348
2023-02-21T03:39:42Z,mongodb.insert,1325
2023-02-21T03:39:43Z,mongodb.insert,1267
2023-02-21T03:39:44Z,mongodb.insert,1418
2023-02-21T03:39:45Z,mongodb.insert,1477
2023-02-21T03:39:46Z,mongodb.insert,1563
2023-02-21T03:39:47Z,mongodb.insert,1448
2023-02-21T03:39:48Z,mongodb.insert,1402
2023-02-21T03:39:49Z,mongodb.insert,1394
2023-02-21T03:39:50Z,mongodb.insert,1479
2023-02-21T03:39:51Z,mongodb.insert,1333
2023-02-21T03:39:52Z,mongodb.insert,1305
2023-02-21T03:39:53Z,mongodb.insert,1609
2023-02-21T03:39:54Z,mongodb.insert,1431
2023-02-21T03:39:55Z,mongodb.insert,1373
2023-02-21T03:39:56Z,mongodb.insert,1407
2023-02-21T03:39:57Z,mongodb.insert,1296
2023-02-21T03:39:58Z,mongodb.insert,1194
2023-02-21T03:39:59Z,mongodb.insert,1225
2023-02-21T03:40:00Z,mongodb.insert,1388
2023-02-21T03:40:01Z,mongodb.insert,1460
2023-02-21T03:40:02Z,mongodb.insert,1423
2023-02-21T03:40:03Z,mongodb.insert,1309
2023-02-21T03:40:04Z,mongodb.insert,1435
2023-02-21T03:40:05Z,mongodb.insert,1470
2023-02-21T03:40:06Z,mongodb.insert,1310
2023-02-21T03:40:07Z,mongodb.insert,1348
2023-02-21T03:40:08Z,mongodb.insert,1418
2023-02-21T03:40:09Z,mongodb.insert,1306
2023-02-21T03:40:10Z,mongodb.insert,1390
2023-02-21T03:40:11Z,mongodb.insert,1640
2023-02-21T03:40:12Z,mongodb.insert,1233
2023-02-21T03:40:13Z,mongodb.insert,1224
2023-02-21T03:40:14Z,mongodb.insert,1263
2023-02-21T03:40:15Z,mongodb.insert,1219
2023-02-21T03:40:16Z,mongodb.insert,1418
2023-02-21T03:40:17Z,mongodb.insert,1536
2023-02-21T03:40:18Z,mongodb.insert,1471
2023-02-21T03:40:19Z,mongodb.insert,1368
2023-02-21T03:40:20Z,mongodb.insert,1389
2023-02-21T03:40:21Z,mongodb.insert,1448
2023-02-21T03:40:22Z,mongodb.insert,1405
2023-02-21T03:40:23Z,mongodb.insert,1422
2023-02-21T03:40:24Z,mongodb.insert,1481
2023-02-21T03:40:25Z,mongodb.insert,1245
2023-02-21T03:40:26Z,mongodb.insert,1312
2023-02-21T03:40:27Z,mongodb.insert,1346
2023-02-21T03:40:28Z,mongodb.insert,1213
2023-02-21T03:40:29Z,mongodb.insert,1258
2023-02-21T03:40:30Z,mongodb.insert,1619
2023-02-21T03:40:31Z,mongodb.insert,1266
2023-02-21T03:40:32Z,mongodb.insert,1350
2023-02-21T03:40:33Z,mongodb.insert,1478
2023-02-21T03:40:34Z,mongodb.insert,1484
2023-02-21T03:40:35Z,mongodb.insert,1424
2023-02-21T03:40:36Z,mongodb.insert,1451
2023-02-21T03:40:37Z,mongodb.insert,1471
2023-02-21T03:40:38Z,mongodb.insert,1414
2023-02-21T03:40:39Z,mongodb.insert,1457
2023-02-21T03:40:40Z,mongodb.insert,1337
2023-02-21T03:40:41Z,mongodb.insert,1579
2023-02-21T03:40:42Z,mongodb.insert,1461
2023-02-21T03:40:43Z,mongodb.insert,1316
2023-02-21T03:40:44Z,mongodb.insert,1265
2023-02-21T03:40:45Z,mongodb.insert,1309
2023-02-21T03:40:46Z,mongodb.insert,1298
2023-02-21T03:40:47Z,mongodb.insert,1274
2023-02-21T03:40:48Z,mongodb.insert,1409
2023-02-21T03:40:49Z,mongodb.insert,1348
2023-02-21T03:40:50Z,mongodb.insert,1515
2023-02-21T03:40:51Z,mongodb.insert,1363
2023-02-21T03:40:52Z,mongodb.insert,1645
2023-02-21T03:40:53Z,mongodb.insert,1469
2023-02-21T03:40:54Z,mongodb.insert,1380
2023-02-21T03:40:55Z,mongodb.insert,1520
2023-02-21T03:40:56Z,mongodb.insert,1555
2023-02-21T03:40:57Z,mongodb.insert,1321
2023-02-21T03:40:58Z,mongodb.insert,1639
2023-02-21T03:40:59Z,mongodb.insert,1420
2023-02-21T03:41:00Z,mongodb.insert,1400
2023-02-21T03:41:01Z,mongodb.insert,1297
2023-02-21T03:41:02Z,mongodb.insert,1256
2023-02-21T03:41:03Z,mongodb.insert,1333
2023-02-21T03:41:04Z,mongodb.insert,1268
2023-02-21T03:41:05Z,mongodb.insert,1523
2023-02-21T03:41:06Z,mongodb.insert,1383
2023-02-21T03:41:07Z,mongodb.insert,1434
2023-02-21T03:41:08Z,mongodb.insert,1306
2023-02-21T03:41:09Z,mongodb.insert,1372
2023-02-21T03:41:10Z,mongodb.insert,1371
2023-02-21T03:41:11Z,mongodb.insert,1763
2023-02-21T03:41:12Z,mongodb.insert,1643
2023-02-21T03:41:13Z,mongodb.insert,1367
2023-02-21T03:41:14Z,mongodb.insert,1318
2023-02-21T03:41:15Z,mongodb.insert,1276
2023-02-21T03:41:16Z,mongodb.insert,1484
2023-02-21T03:41:17Z,mongodb.insert,1292
2023-02-21T03:41:18Z,mongodb.insert,1336
2023-02-21T03:41:19Z,mongodb.insert,1258
2023-02-21T03:41:20Z,mongodb.insert,1313
2023-02-21T03:41:21Z,mongodb.insert,1254
2023-02-21T03:41:22Z,mongodb.insert,1467
2023-02-21T03:41:23Z,mongodb.insert,1636
2023-02-21T03:41:24Z,mongodb.insert,1453
2023-02-21T03:41:25Z,mongodb.insert,1477
2023-02-21T03:41:26Z,mongodb.insert,1521
2023-02-21T03:41:27Z,mongodb.insert,1312
2023-02-21T03:41:28Z,mongodb.insert,1534
2023-02-21T03:41:29Z,mongodb.insert,1339
2023-02-21T03:41:30Z,mongodb.insert,1437
2023-02-21T03:41:31Z,mongodb.insert,1368
2023-02-21T03:41:32Z,mongodb.insert,1391
2023-02-21T03:41:33Z,mongodb.insert,1320
2023-02-21T03:41:34Z,mongodb.insert,1296
2023-02-21T03:41:35Z,mongodb.insert,1376
2023-02-21T03:41:36Z,mongodb.insert,1240
2023-02-21T03:41:37Z,mongodb.insert,1391
2023-02-21T03:41:38Z,mongodb.insert,1243
2023-02-21T03:41:39Z,mongodb.insert,1415
2023-02-21T03:41:40Z,mongodb.insert,1423
2023-02-21T03:41:41Z,mongodb.insert,1337
2023-02-21T03:41:42Z,mongodb.insert,1587
2023-02-21T03:41:43Z,mongodb.insert,1483
2023-02-21T03:41:44Z,mongodb.insert,1587
2023-02-21T03:41:45Z,mongodb.insert,1436
2023-02-21T03:41:46Z,mongodb.insert,1525
2023-02-21T03:41:47Z,mongodb.insert,1407
2023-02-21T03:41:48Z,mongodb.insert,1424
2023-02-21T03:41:49Z,mongodb.insert,1272
2023-02-21T03:41:50Z,mongodb.insert,1248
2023-02-21T03:41:51Z,mongodb.insert,1310
2023-02-21T03:41:52Z,mongodb.insert,1341
2023-02-21T03:41:53Z,mongodb.insert,1472
2023-02-21T03:41:54Z,mongodb.insert,1338
2023-02-21T03:41:55Z,mongodb.insert,1330
2023-02-21T03:41:56Z,mongodb.insert,1304
2023-02-21T03:41:57Z,mongodb.insert,1542
2023-02-21T03:41:58Z,mongodb.insert,1377
2023-02-21T03:41:59Z,mongodb.insert,1352
2023-02-21T03:42:00Z,mongodb.insert,1487
2023-02-21T03:42:01Z,mongodb.insert,1325
2023-02-21T03:42:02Z,mongodb.insert,1414
2023-02-21T03:42:03Z,mongodb.insert,1651
2023-02-21T03:42:04Z,mongodb.insert,1379
2023-02-21T03:42:05Z,mongodb.insert,1305
2023-02-21T03:42:06Z,mongodb.insert,1274
2023-02-21T03:42:07Z,mongodb.insert,1374
2023-02-21T03:42:08Z,mongodb.insert,1376
2023-02-21T03:42:09Z,mongodb.insert,1272
2023-02-21T03:42:10Z,mongodb.insert,1224
2023-02-21T03:42:11Z,mongodb.insert,1266
2023-02-21T03:42:12Z,mongodb.insert,1254
2023-02-21T03:42:13Z,mongodb.insert,1496
2023-02-21T03:42:14Z,mongodb.insert,1303
2023-02-21T03:42:15Z,mongodb.insert,1565
2023-02-21T03:42:16Z,mongodb.insert,1627
2023-02-21T03:42:17Z,mongodb.insert,1465
2023-02-21T03:42:18Z,mongodb.insert,1516
2023-02-21T03:42:19Z,mongodb.insert,1391
2023-02-21T03:42:20Z,mongodb.insert,1569
2023-02-21T03:42:21Z,mongodb.insert,1343
2023-02-21T03:42:22Z,mongodb.insert,1449
2023-02-21T03:42:23Z,mongodb.insert,1402
2023-02-21T03:42:24Z,mongodb.insert,1392
2023-02-21T03:42:25Z,mongodb.insert,1288
2023-02-21T03:42:26Z,mongodb.insert,1273
2023-02-21T03:42:27Z,mongodb.insert,1306
2023-02-21T03:42:28Z,mongodb.insert,1232
2023-02-21T03:42:29Z,mongodb.insert,1234
2023-02-21T03:42:30Z,mongodb.insert,1528
2023-02-21T03:42:31Z,mongodb.insert,1408
2023-02-21T03:42:32Z,mongodb.insert,1498
2023-02-21T03:42:33Z,mongodb.insert,1397
2023-02-21T03:42:34Z,mongodb.insert,1357
2023-02-21T03:42:35Z,mongodb.insert,1431
2023-02-21T03:42:36Z,mongodb.insert,1558
2023-02-21T03:42:37Z,mongodb.insert,1345
2023-02-21T03:42:38Z,mongodb.insert,1397
2023-02-21T03:42:39Z,mongodb.insert,1338
2023-02-21T03:42:40Z,mongodb.insert,1583
2023-02-21T03:42:41Z,mongodb.insert,1338
2023-02-21T03:42:42Z,mongodb.insert,1321
2023-02-21T03:42:43Z,mongodb.insert,1370
2023-02-21T03:42:44Z,mongodb.insert,1303
2023-02-21T03:42:45Z,mongodb.insert,1267
2023-02-21T03:42:46Z,mongodb.insert,1329
2023-02-21T03:42:47Z,mongodb.insert,1472
2023-02-21T03:42:48Z,mongodb.insert,1439
2023-02-21T03:42:49Z,mongodb.insert,1509
2023-02-21T03:42:50Z,mongodb.insert,1456
2023-02-21T03:42:51Z,mongodb.insert,1487
2023-02-21T03:42:52Z,mongodb.insert,1576
2023-02-21T03:42:53Z,mongodb.insert,1404
2023-02-21T03:42:54Z,mongodb.insert,1371
2023-02-21T03:42:55Z,mongodb.insert,1328
2023-02-21T03:42:56Z,mongodb.insert,1328
2023-02-21T03:42:57Z,mongodb.insert,1311
2023-02-21T03:42:58Z,mongodb.insert,1254
2023-02-21T03:42:59Z,mongodb.insert,1482
2023-02-21T03:43:00Z,mongodb.insert,1318
2023-02-21T03:43:01Z,mongodb.insert,1296
2023-02-21T03:43:02Z,mongodb.insert,1364
2023-02-21T03:43:03Z,mongodb.insert,1510
2023-02-21T03:43:04Z,mongodb.insert,1457
2023-02-21T03:43:05Z,mongodb.insert,1352
2023-02-21T03:43:06Z,mongodb.insert,1301
2023-02-21T03:43:07Z,mongodb.insert,1400
2023-02-21T03:43:08Z,mongodb.insert,1405
2023-02-21T03:43:09Z,mongodb.insert,1441
2023-02-21T03:43:10Z,mongodb.insert,1513
2023-02-21T03:43:11Z,mongodb.insert,1329
2023-02-21T03:43:12Z,mongodb.insert,1310
2023-02-21T03:43:13Z,mongodb.insert,1388
2023-02-21T03:43:14Z,mongodb.insert,1251
2023-02-21T03:43:15Z,mongodb.insert,1439
2023-02-21T03:43:16Z,mongodb.insert,1245
2023-02-21T03:43:17Z,mongodb.insert,1300
2023-02-21T03:43:18Z,mongodb.insert,1338
2023-02-21T03:43:19Z,mongodb.insert,1544
2023-02-21T03:43:20Z,mongodb.insert,1444
2023-02-21T03:43:21Z,mongodb.insert,1572
2023-02-21T03:43:22Z,mongodb.insert,1386
2023-02-21T03:43:23Z,mongodb.insert,1469
2023-02-21T03:43:24Z,mongodb.insert,1261
2023-02-21T03:43:25Z,mongodb.insert,1694
2023-02-21T03:43:26Z,mongodb.insert,1556
2023-02-21T03:43:27Z,mongodb.insert,1419
2023-02-21T03:43:28Z,mongodb.insert,1285
2023-02-21T03:43:29Z,mongodb.insert,1310
2023-02-21T03:43:30Z,mongodb.insert,1233
2023-02-21T03:43:31Z,mongodb.insert,1347
2023-02-21T03:43:33Z,mongodb.downsampling,4
2023-02-21T03:43:32Z,mongodb.insert,1278
